n,Yes,No,609794
01/08/2014,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"Expert Global Solutions, Inc.",LA,70118,,,Web,01/08/2014,Closed with explanation,Yes,No,659401
12/11/2013,Credit card,,Closing/Cancelling account,,,,Synchrony Financial,FL,33458,,,Web,12/11/2013,Closed with non-monetary relief,Yes,No,630276
12/11/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,Credit International Corporation,SC,29033,,,Web,01/03/2014,Closed with explanation,Yes,No,630277
11/25/2013,Money transfers,International money transfer,Other transaction issues,,,,The Western Union Company,FL,34711,,,Web,11/25/2013,Closed with monetary relief,Yes,No,612199
12/11/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,92021,,,Web,12/11/2013,Closed with explanation,Yes,No,630282
11/25/2013,Credit card,,Billing disputes,,,,Citibank,CT,06779,,,Postal mail,11/25/2013,Closed with explanation,Yes,Yes,610709
12/04/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",CO,80919,,,Web,12/17/2013,Closed with explanation,Yes,No,620710
01/08/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NJ,07106,,,Web,01/08/2014,Closed with explanation,Yes,No,659410
01/08/2014,Debt collection,Federal student loan,Improper contact or sharing of info,Talked to a third party about my debt,,,Ceannate,NC,27012,,,Phone,02/07/2014,Closed with explanation,Yes,No,659412
12/04/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,GA,30044,,,Referral,12/04/2013,Closed with explanation,Yes,Yes,621679
12/19/2013,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt was paid,,,"Accelerated Financial Solutions, LLC",FL,32210,,,Web,12/19/2013,Closed with non-monetary relief,Yes,No,638652
12/11/2013,Debt collection,Non-federal student loan,Disclosure verification of debt,Right to dispute notice not received,,,"SIMM Associates, Inc.",RI,02906,,,Web,12/18/2013,Closed with explanation,No,No,630293
12/11/2013,Debt collection,Non-federal student loan,Disclosure verification of debt,Right to dispute notice not received,,,"Navient Solutions, Inc.",RI,02906,,,Web,12/11/2013,Closed with explanation,Yes,Yes,630294
01/08/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Flagstar Bank,FL,33126,,,Web,02/11/2014,Closed with explanation,Yes,No,658867
01/08/2014,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,MS,39110,Older American,,Web,01/08/2014,Closed with non-monetary relief,Yes,No,659413
11/25/2013,Mortgage,Other mortgage,Other,,,,Wells Fargo & Company,WA,99016,,,Postal mail,11/25/2013,Closed with explanation,Yes,No,610714
11/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NC,28681,,,Referral,11/25/2013,Closed with explanation,Yes,No,611663
11/25/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,"TransUnion Intermediate Holdings, Inc.",NJ,07764,,,Web,11/25/2013,Closed with explanation,Yes,Yes,610716
01/08/2014,Bank account or service,Checking account,"Account opening, closing, or management",,,,Astoria Bank,NY,11791,,,Web,01/08/2014,Closed with explanation,Yes,No,659417
12/04/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,"The Anderson Financial Group, Inc.",IL,60640,,,Web,01/13/2014,Closed with explanation,Yes,No,620724
12/04/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Convergent Resources, Inc.",NC,27546,,,Phone,12/04/2013,Closed with explanation,Yes,No,620725
12/11/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,TN,38401,,,Web,12/11/2013,Closed with explanation,Yes,No,630865
12/04/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,,,"Northland Group, Inc.",TX,77351,,,Phone,12/04/2013,Closed with explanation,Yes,No,620727
12/04/2013,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,Synchrony Financial,MI,48093,,,Web,12/09/2013,Closed with non-monetary relief,Yes,No,620730
01/08/2014,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,,,"Commonwealth Financial Systems, Inc.",,,,,Web,01/08/2014,Closed with explanation,Yes,No,659422
01/08/2014,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,GA,30504,,,Web,01/08/2014,Closed with explanation,Yes,Yes,659424
11/25/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,NJ,07764,,,Web,11/25/2013,Closed with non-monetary relief,Yes,No,610717
12/30/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Wells Fargo & Company,MN,55410,,,Postal mail,01/03/2014,Closed with explanation,Yes,No,649393
11/25/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,MA,02148,,,Web,11/26/2013,Closed with non-monetary relief,Yes,No,612200
11/25/2013,Credit card,,Transaction issue,,,,Citibank,TX,76210,,,Referral,11/26/2013,Closed with explanation,Yes,No,611708
12/11/2013,Credit card,,Closing/Cancelling account,,,,Bank of America,MA,02155,,,Web,12/11/2013,Closed with explanation,Yes,No,630308
12/04/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Ally Financial Inc.,MD,21042,,,Web,12/12/2013,Closed with explanation,Yes,No,620734
01/08/2014,Payday loan,Payday loan,Applied for loan/did not receive money,Applied for loan/did not receive money,,,"Enova International, Inc.",VA,23455,,,Web,01/08/2014,Closed with explanation,Yes,No,659427
12/19/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",NC,27405,Older American,,Web,12/19/2013,Closed with non-monetary relief,Yes,No,638721
12/11/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Arvest Bank,WI,53144,,,Web,12/19/2013,Closed with explanation,Yes,No,630310
12/11/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,Gatestone & Co. International Inc.,CA,90631,Older American,,Phone,01/27/2014,Closed,Yes,No,630311
12/30/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,Bank of America,CA,91711,,,Web,12/30/2013,Closed with monetary relief,Yes,No,649408
11/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,90650,,,Referral,11/25/2013,Closed with explanation,Yes,No,610449
12/04/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,U.S. Bancorp,AZ,85051,Older American,,Referral,12/06/2013,Closed with explanation,Yes,No,621938
12/19/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,MI,48227,Older American,,Web,12/30/2013,Closed with non-monetary relief,Yes,No,638724
12/11/2013,Debt collection,Auto,Disclosure verification of debt,Not given enough info to verify debt,,,Wells Fargo & Company,TX,76028,,,Web,12/18/2013,Closed with non-monetary relief,Yes,No,630318
11/25/2013,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,PA,16127,Older American,,Web,11/25/2013,Closed with explanation,Yes,Yes,610731
11/25/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Experian,NJ,07764,,,Web,11/25/2013,Closed with explanation,Yes,No,610718
12/04/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,MO,63049,,,Web,12/04/2013,Closed with explanation,Yes,No,620739
12/04/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,DC,20019,,,Web,12/04/2013,Closed with explanation,Yes,No,620740
12/19/2013,Debt collection,Auto,Improper contact or sharing of info,Talked to a third party about my debt,,,"VW Credit, Inc",NV,89123,,,Web,12/30/2013,Closed with explanation,Yes,No,638732
01/08/2014,Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,,,HSBC North America Holdings Inc.,FL,34655,Older American,,Phone,01/09/2014,Closed with explanation,Yes,No,659435
11/25/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,TX,77057,,,Web,11/25/2013,Closed with explanation,Yes,No,610732
11/25/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Santander Consumer USA Holdings Inc,TX,76180,Older American,,Web,11/26/2013,Closed with explanation,Yes,No,610737
12/11/2013,Bank account or service,Checking account,"Making/receiving payments, sending money",,,,BMO Harris,WI,53179,,,Web,12/18/2013,Closed with explanation,Yes,No,629376
12/11/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Wells Fargo & Company,FL,34224,,,Phone,12/12/2013,Closed with explanation,Yes,No,630326
11/25/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,"TransUnion Intermediate Holdings, Inc.",TX,76116,,,Postal mail,12/18/2013,Closed with non-monetary relief,Yes,No,610738
12/30/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NM,87111,,,Web,12/30/2013,Closed with explanation,Yes,No,649421
12/30/2013,Bank account or service,Savings account,"Account opening, closing, or management",,,,Bank of America,NV,89144,,,Phone,01/08/2014,Closed with explanation,Yes,Yes,649423
12/04/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,HSBC North America Holdings Inc.,NY,11223,Older American,,Phone,12/05/2013,Closed with explanation,No,Yes,620761
12/19/2013,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,The Huntington National Bank,PA,15042,Older American,,Web,12/19/2013,Closed with explanation,Yes,No,638740
12/19/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,Caine & Weiner Co. Inc.,NC,28590,,,Web,12/19/2013,Closed with explanation,Yes,No,638744
11/25/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened to sue on too old debt,,,"Expert Global Solutions, Inc.",VA,23223,Servicemember,,Web,11/26/2013,Closed with explanation,Yes,Yes,610747
11/25/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,"Citizens Financial Group, Inc.",IL,60637,,,Web,11/26/2013,Closed with monetary relief,Yes,No,612185
12/30/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,BB&T Financial,GA,30038,"Older American, Servicemember",,Web,12/30/2013,Closed with explanation,Yes,Yes,649426
12/30/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Credit Acceptance Corporation,PA,19132,,,Phone,01/08/2014,Closed with explanation,Yes,No,649428
12/11/2013,Debt collection,Auto,Communication tactics,Threatened to take legal action,,,Citibank,WA,98284,,,Web,12/11/2013,Closed with explanation,Yes,No,630336
12/30/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Encore Capital Group,MO,63033,Older American,,Phone,01/08/2014,Closed with non-monetary relief,Yes,No,649430
12/30/2013,Mortgage,FHA mortgage,Credit decision / Underwriting,,,,Navy FCU,FL,32825,,,Web,01/13/2014,Closed with explanation,Yes,No,649429
12/30/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,TD Bank US Holding Company,MO,63033,Older American,,Phone,01/08/2014,Closed with non-monetary relief,Yes,No,649431
12/04/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,PNC Bank N.A.,MD,21217,,,Phone,12/05/2013,Closed with non-monetary relief,Yes,No,620763
01/08/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,FL,33565,,,Web,01/10/2014,Closed with explanation,Yes,Yes,658699
01/08/2014,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,,,Equifax,MD,20770,,,Web,01/10/2014,Closed with non-monetary relief,Yes,Yes,659451
12/19/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,VA,22939,,,Web,12/19/2013,Closed with explanation,Yes,No,640232
12/19/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,GA,30707,,,Web,12/30/2013,Closed with explanation,Yes,Yes,638585
11/25/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,"Viking Client Services, Inc.",MA,02760,Older American,,Web,12/05/2013,Closed with explanation,Yes,No,610750
11/25/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,Citibank,MA,02760,Older American,,Web,11/26/2013,Closed with explanation,Yes,No,610751
12/30/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,"ONLINE Information Services, Inc.",TN,38104,Older American,,Postal mail,01/31/2014,Closed with explanation,Yes,No,648828
12/04/2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt is not mine,,,Encore Capital Group,IN,46241,Older American,,Web,12/04/2013,Closed with explanation,Yes,Yes,620764
12/04/2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt is not mine,,,JPMorgan Chase & Co.,IN,46241,Older American,,Web,12/04/2013,Closed with explanation,Yes,Yes,620765
12/11/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,AES/PHEAA,TX,78664,,,Web,12/18/2013,Closed with explanation,Yes,No,630337
12/11/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,SC,29464,,,Web,12/11/2013,Closed with explanation,Yes,No,630339
12/19/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Equifax,PR,00725,Older American,,Web,12/19/2013,Closed with non-monetary relief,Yes,No,640233
12/19/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Fay Servicing, LLC",PA,18067,,,Web,12/30/2013,Closed with explanation,Yes,No,638750
01/08/2014,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,"FAIR COLLECTIONS & OUTSOURCING, INC.",VA,22192,,,Web,01/10/2014,Closed,Yes,Yes,658865
11/25/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,TX,76116,,,Postal mail,12/18/2013,Closed with explanation,Yes,No,610739
12/04/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,MD,20769,,,Phone,12/05/2013,Closed with explanation,Yes,No,620768
12/30/2013,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,,,Equifax,NJ,08722,,,Postal mail,01/14/2014,Closed with non-monetary relief,Yes,Yes,649420
12/19/2013,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,,,"Financial Credit Service, Inc.",TX,75235,,,Web,02/05/2014,Closed with explanation,Yes,No,638752
12/19/2013,Consumer Loan,Vehicle lease,Problems when you are unable to pay,,,,American Honda Finance Corporation,MI,48239,,,Web,12/19/2013,Closed with explanation,Yes,No,638753
11/25/2013,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,,,AES/PHEAA,OH,45504,Servicemember,,Referral,11/26/2013,Closed with non-monetary relief,Yes,Yes,610755
11/25/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Citibank,FL,33776,,,Postal mail,11/26/2013,Closed with monetary relief,Yes,No,610757
11/25/2013,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,,,Credit Card Receivables Fund Incorporated,NJ,07764,,,Web,11/25/2013,Closed with explanation,Yes,Yes,610719
12/11/2013,Bank account or service,Other bank product/service,Using a debit or ATM card,,,,Amex,MA,01702,,,Web,12/11/2013,Closed with monetary relief,Yes,No,630346
12/04/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,Morgan Stanley,MD,21203,,,Web,12/04/2013,Closed with explanation,Yes,Yes,622197
11/25/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,"The CMI Group, Inc.",CA,92101,,,Web,11/26/2013,Closed with non-monetary relief,Yes,No,610762
12/30/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,Allied Interstate LLC,SD,57106,,,Web,01/02/2014,Closed with non-monetary relief,Yes,No,649449
12/11/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,"Bayview Loan Servicing, LLC",FL,34205,,,Web,12/11/2013,Closed with explanation,Yes,No,631055
12/04/2013,Credit card,,Credit card protection / Debt protection,,,,Synchrony Financial,FL,34653,,,Phone,12/05/2013,Closed with non-monetary relief,Yes,No,620777
01/08/2014,Bank account or service,Checking account,Deposits and withdrawals,,,,Wells Fargo & Company,CA,94904,Servicemember,,Phone,01/09/2014,Closed with explanation,Yes,No,658900
01/08/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,HSBC North America Holdings Inc.,FL,34953,Older American,,Phone,01/09/2014,Closed with explanation,Yes,Yes,659466
11/25/2013,Credit card,,Other,,,,Amex,VA,20134,,,Web,11/25/2013,Closed with explanation,Yes,No,610765
12/30/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,HI,96720,,,Fax,01/09/2014,Closed with explanation,Yes,Yes,649017
12/30/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,"Fidelity National Information Services, Inc. (FNIS)",NC,28348,,,Web,01/07/2014,Closed with explanation,Yes,No,649456
12/19/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"Servis One, Inc.",NH,03844,,,Web,12/30/2013,Closed with explanation,Yes,No,639604
01/08/2014,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,WI,54456,,,Web,01/08/2014,Closed with explanation,Yes,No,659468
12/30/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CO,80602,,,Web,12/30/2013,Closed with explanation,Yes,No,649459
12/30/2013,Student loan,Non-federal student loan,Can't repay my loan,Can't get flexible payment options,,,Discover,FL,33486,,,Web,12/30/2013,Closed with explanation,Yes,No,649461
12/04/2013,Credit card,,Other,,,,Citibank,NY,11751,,,Web,12/04/2013,Closed with monetary relief,Yes,No,622158
12/11/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,NM,87108,,,Web,12/11/2013,Closed with explanation,Yes,No,629359
12/11/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,,,"Integrity Solution Services, Inc.",WI,53092,,,Web,12/18/2013,Closed with explanation,Yes,No,630586
12/11/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Guild Mortgage,OR,97006,,,Web,12/11/2013,Closed with explanation,Yes,No,630906
01/08/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,FL,33126,,,Web,01/14/2014,Closed with explanation,Yes,No,658868
12/30/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase & Co.,CA,90049,,,Postal mail,01/09/2014,Closed with explanation,Yes,Yes,649445
12/30/2013,Payday loan,Payday loan,Charged fees or interest I didn't expect,Charged fees or interest I didn't expect,,,Speedy Cash Holdings,TX,75074,,,Web,12/30/2013,Closed with explanation,Yes,Yes,648844
11/25/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,NC,27519,,,Web,11/25/2013,Closed with explanation,Yes,No,610774
11/25/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"Protocol Recovery Service, Inc.",OR,97479,,,Web,11/26/2013,Closed with explanation,Yes,No,610776
12/04/2013,Debt collection,I do not know,Improper contact or sharing of info,Contacted me after I asked not to,,,Universal Fidelity LP,CO,80525,,,Web,12/04/2013,Closed with explanation,Yes,No,620789
12/19/2013,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,,,Citibank,CO,80012,,,Web,12/19/2013,Closed with monetary relief,Yes,No,638768
12/11/2013,Credit card,,Credit card protection / Debt protection,,,,Amex,CT,06515,Servicemember,,Web,12/20/2013,Closed with explanation,Yes,Yes,630360
01/08/2014,Credit card,,Credit determination,,,,Amex,NH,03110,,,Web,01/08/2014,Closed with explanation,Yes,No,659474
01/08/2014,Credit reporting,,Incorrect information on credit report,Public record,,,Experian,GA,30014,"Older American, Servicemember",,Web,01/08/2014,Closed with explanation,Yes,No,659478
12/30/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,FL,32311,,,Web,12/30/2013,Closed with explanation,Yes,Yes,649165
11/25/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,"OneMain Financial Holdings, LLC",VA,20136,,,Web,11/26/2013,Closed with explanation,Yes,No,610778
11/25/2013,Consumer Loan,Vehicle loan,Taking out the loan or lease,,,,Santander Consumer USA Holdings Inc,HI,96793,,,Postal mail,11/26/2013,Closed with explanation,Yes,No,610782
12/19/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Wells Fargo & Company,NJ,08902,,,Phone,12/30/2013,Closed with explanation,Yes,Yes,638710
12/11/2013,Credit card,,Credit determination,,,,Discover,KY,42347,,,Web,12/11/2013,Closed with explanation,Yes,Yes,630550
12/11/2013,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,,,"Stenger & Stenger, P.C",IN,46538,,,Web,12/11/2013,Closed with explanation,Yes,No,630541
11/25/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Media Collections, Inc",NJ,07034,,,Web,11/26/2013,Closed with non-monetary relief,Yes,No,612161
11/25/2013,Credit card,,Credit determination,,,,Bank of America,MD,20746,,,Postal mail,11/25/2013,Closed with non-monetary relief,Yes,Yes,612248
12/04/2013,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,,,Commercial Recovery Systems,TN,38310,Older American,,Web,12/04/2013,Closed with explanation,Yes,No,620798
12/04/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Synovus Bank,GA,30265,,,Referral,12/05/2013,Closed with explanation,Yes,Yes,621194
12/19/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Amerisave,FL,32832,Older American,,Web,12/30/2013,Closed with explanation,Yes,No,638777
12/19/2013,Credit card,,Other,,,,KeyBank NA,OH,44144,,,Phone,12/31/2013,Closed with explanation,Yes,No,638778
12/30/2013,Debt collection,Medical,Improper contact or sharing of info,Contacted me after I asked not to,,,"Stephens and Michaels Associates, Inc.",OH,44129,,,Web,12/30/2013,Closed with explanation,Yes,Yes,649474
01/08/2014,Student loan,Non-federal student loan,Dealing with my lender or servicer,Trouble with how payments are handled,,,"SIMM Associates, Inc.",OH,45420,Servicemember,,Web,01/13/2014,Closed with explanation,Yes,No,659484
01/08/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Flagstar Bank,VA,22723,,,Web,01/08/2014,Closed with explanation,Yes,No,659485
01/08/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,GA,30238,,,Web,01/10/2014,Closed with explanation,Yes,No,658891
11/25/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Amex,FL,34209,,,Referral,11/26/2013,Closed with monetary relief,Yes,No,611065
12/04/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,Global Financial Services Group,SC,29624,,,Web,12/04/2013,Closed with explanation,Yes,No,620803
12/04/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,IA,50265,,,Referral,12/05/2013,Closed with explanation,Yes,Yes,621173
12/30/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,BB&T Financial,OH,44056,,,Web,01/13/2014,Closed with explanation,Yes,No,649476
12/30/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,FL,32311,,,Web,01/15/2014,Closed with explanation,Yes,No,649166
01/08/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Specialized Loan Servicing LLC,GA,30114,,,Web,01/08/2014,Closed,Yes,No,659493
12/11/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ditech Financial LLC,TX,75503,,,Web,12/18/2013,Closed with explanation,Yes,No,630367
12/30/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,NY,10512,,,Referral,01/02/2014,Closed with explanation,Yes,No,650557
12/30/2013,Credit reporting,,Credit monitoring or identity protection,Billing dispute,,,Equifax,FL,33486,,,Postal mail,12/31/2013,Closed with explanation,Yes,No,648885
12/30/2013,Consumer Loan,Personal line of credit,Account terms and changes,,,,Citibank,TN,37115,,,Phone,12/31/2013,Closed with non-monetary relief,Yes,No,649483
01/08/2014,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,Allied Interstate LLC,CA,92602,,,Web,01/08/2014,Closed with non-monetary relief,Yes,Yes,658935
12/19/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,FL,33407,,,Phone,12/30/2013,Closed with monetary relief,Yes,No,638784
12/04/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,PNC Bank N.A.,NJ,08060,,,Referral,12/05/2013,Closed,Yes,Yes,621070
12/11/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase & Co.,CA,92656,,,Phone,12/12/2013,Closed with monetary relief,Yes,No,630619
11/25/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,Contacted employer after asked not to,,,"Cash Express, LLC",TN,37763,,,Web,12/02/2013,Closed with explanation,Yes,No,610795
12/30/2013,Credit card,,Late fee,,,,TD Bank US Holding Company,NY,14610,,,Web,12/31/2013,Closed with monetary relief,Yes,No,649486
12/30/2013,Debt collection,Payday loan,False statements or representation,Attempted to collect wrong amount,,,Delbert Services,OH,44141,,,Web,12/30/2013,Closed with explanation,Yes,Yes,649135
12/30/2013,Debt collection,Payday loan,False statements or representation,Attempted to collect wrong amount,,,"CashCall, Inc.",OH,44141,,,Web,12/31/2013,Closed with explanation,Yes,Yes,649136
12/04/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",ME,04240,,,Web,12/04/2013,Closed with non-monetary relief,Yes,No,620818
01/08/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,NC,27702,,,Web,01/14/2014,Closed with explanation,Yes,Yes,658914
01/08/2014,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,,,"Asta Funding, Inc",FL,34996,,,Web,01/08/2014,Closed with explanation,Yes,No,659503
12/19/2013,Mortgage,FHA mortgage,Settlement process and costs,,,,Wells Fargo & Company,NC,28613,,,Web,12/19/2013,Closed with explanation,Yes,Yes,638787
12/19/2013,Credit reporting,,Credit monitoring or identity protection,Problem cancelling or closing account,,,"Echelon Financial, Inc.",PR,00979,,,Web,02/12/2014,Closed with monetary relief,No,No,638788
12/30/2013,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,,,"Asset Management Professionals, LLC",ID,83816,,,Web,12/30/2013,Closed with explanation,Yes,No,649490
11/25/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Diversified Consultants, Inc.",NJ,08872,,,Web,11/25/2013,Closed with explanation,Yes,No,610796
